mun_id;drs_desc;mun_desc;ano;faixas_etaria;populacao
3549409;DRS 08 - Franca;São Joaquim da Barra;2021;70 a 74 anos;1.615
3549508;DRS 08 - Franca;São José da Bela Vista;2021;70 a 74 anos;249
3549607;DRS 17 - Taubaté;São José do Barreiro;2021;70 a 74 anos;127
3549706;DRS 14 - São João da Boa Vista;São José do Rio Pardo;2021;70 a 74 anos;1.980
3549805;DRS 15 - São José do Rio Preto;São José do Rio Preto;2021;70 a 74 anos;15.327
3549904;DRS 17 - Taubaté;São José dos Campos;2021;70 a 74 anos;20.329
3549953;DRS 01 - Grande São Paulo;São Lourenço da Serra;2021;70 a 74 anos;418
3550001;DRS 17 - Taubaté;São Luiz do Paraitinga;2021;70 a 74 anos;370
3550100;DRS 06 - Bauru;São Manuel;2021;70 a 74 anos;1.244
3550209;DRS 16 - Sorocaba;São Miguel Arcanjo;2021;70 a 74 anos;945
3550308;DRS 01 - Grande São Paulo;São Paulo;2021;70 a 74 anos;355.650
3550407;DRS 10 - Piracicaba;São Pedro;2021;70 a 74 anos;1.295
3550506;DRS 09 - Marília;São Pedro do Turvo;2021;70 a 74 anos;252
3550605;DRS 16 - Sorocaba;São Roque;2021;70 a 74 anos;2.844
3550704;DRS 17 - Taubaté;São Sebastião;2021;70 a 74 anos;1.838
3550803;DRS 14 - São João da Boa Vista;São Sebastião da Grama;2021;70 a 74 anos;416
3550902;DRS 13 - Ribeirão Preto;São Simão;2021;70 a 74 anos;514
3551009;DRS 04 - Baixada Santista;São Vicente;2021;70 a 74 anos;10.291
3551108;DRS 16 - Sorocaba;Sarapuí;2021;70 a 74 anos;285
3551207;DRS 06 - Bauru;Sarutaiá;2021;70 a 74 anos;134
3551306;DRS 15 - São José do Rio Preto;Sebastianópolis do Sul;2021;70 a 74 anos;130
3551405;DRS 13 - Ribeirão Preto;Serra Azul;2021;70 a 74 anos;279
3551603;DRS 07 - Campinas;Serra Negra;2021;70 a 74 anos;1.138
3551504;DRS 13 - Ribeirão Preto;Serrana;2021;70 a 74 anos;916
3551702;DRS 13 - Ribeirão Preto;Sertãozinho;2021;70 a 74 anos;3.332
3551801;DRS 12 - Registro;Sete Barras;2021;70 a 74 anos;414
3551900;DRS 05 - Barretos;Severínia;2021;70 a 74 anos;394
3552007;DRS 17 - Taubaté;Silveiras;2021;70 a 74 anos;216
3552106;DRS 07 - Campinas;Socorro;2021;70 a 74 anos;1.595
3552205;DRS 16 - Sorocaba;Sorocaba;2021;70 a 74 anos;18.194
3552304;DRS 02 - Araçatuba;Sud Mennucci;2021;70 a 74 anos;245
3552403;DRS 07 - Campinas;Sumaré;2021;70 a 74 anos;6.651
3552551;DRS 02 - Araçatuba;Suzanápolis;2021;70 a 74 anos;126
3552502;DRS 01 - Grande São Paulo;Suzano;2021;70 a 74 anos;7.212
3552601;DRS 15 - São José do Rio Preto;Tabapuã;2021;70 a 74 anos;428
3552700;DRS 03 - Araraquara;Tabatinga;2021;70 a 74 anos;408
3552809;DRS 01 - Grande São Paulo;Taboão da Serra;2021;70 a 74 anos;6.270
3552908;DRS 11 - Presidente Prudente;Taciba;2021;70 a 74 anos;183
3553005;DRS 06 - Bauru;Taguaí;2021;70 a 74 anos;340
3553104;DRS 05 - Barretos;Taiaçu;2021;70 a 74 anos;207
3553203;DRS 05 - Barretos;Taiúva;2021;70 a 74 anos;223
3553302;DRS 14 - São João da Boa Vista;Tambaú;2021;70 a 74 anos;771
3553401;DRS 15 - São José do Rio Preto;Tanabi;2021;70 a 74 anos;972
3553500;DRS 16 - Sorocaba;Tapiraí;2021;70 a 74 anos;243
3553609;DRS 14 - São João da Boa Vista;Tapiratiba;2021;70 a 74 anos;416
3553658;DRS 05 - Barretos;Taquaral;2021;70 a 74 anos;104
3553708;DRS 03 - Araraquara;Taquaritinga;2021;70 a 74 anos;1.835
3553807;DRS 06 - Bauru;Taquarituba;2021;70 a 74 anos;698
3553856;DRS 16 - Sorocaba;Taquarivaí;2021;70 a 74 anos;112
3553906;DRS 11 - Presidente Prudente;Tarabai;2021;70 a 74 anos;169
3553955;DRS 09 - Marília;Tarumã;2021;70 a 74 anos;339
3554003;DRS 16 - Sorocaba;Tatuí;2021;70 a 74 anos;3.433
3554102;DRS 17 - Taubaté;Taubaté;2021;70 a 74 anos;9.105
3554201;DRS 06 - Bauru;Tejupá;2021;70 a 74 anos;143
3554300;DRS 11 - Presidente Prudente;Teodoro Sampaio;2021;70 a 74 anos;645
3554409;DRS 05 - Barretos;Terra Roxa;2021;70 a 74 anos;271
3554508;DRS 16 - Sorocaba;Tietê;2021;70 a 74 anos;1.296
3554607;DRS 09 - Marília;Timburi;2021;70 a 74 anos;108
3554656;DRS 06 - Bauru;Torre de Pedra;2021;70 a 74 anos;98
3554706;DRS 06 - Bauru;Torrinha;2021;70 a 74 anos;388
3554755;DRS 03 - Araraquara;Trabiju;2021;70 a 74 anos;53
3554805;DRS 17 - Taubaté;Tremembé;2021;70 a 74 anos;1.195
3554904;DRS 15 - São José do Rio Preto;Três Fronteiras;2021;70 a 74 anos;249
3554953;DRS 07 - Campinas;Tuiuti;2021;70 a 74 anos;284
3555000;DRS 09 - Marília;Tupã;2021;70 a 74 anos;2.528
3555109;DRS 11 - Presidente Prudente;Tupi Paulista;2021;70 a 74 anos;654
3555208;DRS 02 - Araçatuba;Turiúba;2021;70 a 74 anos;96
3555307;DRS 15 - São José do Rio Preto;Turmalina;2021;70 a 74 anos;103
3555356;DRS 15 - São José do Rio Preto;Ubarana;2021;70 a 74 anos;153
3555406;DRS 17 - Taubaté;Ubatuba;2021;70 a 74 anos;2.375
3555505;DRS 09 - Marília;Ubirajara;2021;70 a 74 anos;162
3555604;DRS 15 - São José do Rio Preto;Uchoa;2021;70 a 74 anos;367
3555703;DRS 15 - São José do Rio Preto;União Paulista;2021;70 a 74 anos;52
3555802;DRS 15 - São José do Rio Preto;Urânia;2021;70 a 74 anos;375
3555901;DRS 06 - Bauru;Uru;2021;70 a 74 anos;53
3556008;DRS 15 - São José do Rio Preto;Urupês;2021;70 a 74 anos;526
3556107;DRS 15 - São José do Rio Preto;Valentim Gentil;2021;70 a 74 anos;399
3556206;DRS 07 - Campinas;Valinhos;2021;70 a 74 anos;3.832
3556305;DRS 02 - Araçatuba;Valparaíso;2021;70 a 74 anos;629
3556354;DRS 07 - Campinas;Vargem;2021;70 a 74 anos;359
3556404;DRS 14 - São João da Boa Vista;Vargem Grande do Sul;2021;70 a 74 anos;1.343
3556453;DRS 01 - Grande São Paulo;Vargem Grande Paulista;2021;70 a 74 anos;1.212
3556503;DRS 07 - Campinas;Várzea Paulista;2021;70 a 74 anos;2.824
3556602;DRS 09 - Marília;Vera Cruz;2021;70 a 74 anos;405
3556701;DRS 07 - Campinas;Vinhedo;2021;70 a 74 anos;2.231
3556800;DRS 05 - Barretos;Viradouro;2021;70 a 74 anos;572
3556909;DRS 05 - Barretos;Vista Alegre do Alto;2021;70 a 74 anos;202
3556958;DRS 15 - São José do Rio Preto;Vitória Brasil;2021;70 a 74 anos;62
3557006;DRS 16 - Sorocaba;Votorantim;2021;70 a 74 anos;3.175
3557105;DRS 15 - São José do Rio Preto;Votuporanga;2021;70 a 74 anos;3.379
3557154;DRS 15 - São José do Rio Preto;Zacarias;2021;70 a 74 anos;82
3500105;DRS 09 - Marília;Adamantina;2021;75 anos e mais;2.210
3500204;DRS 15 - São José do Rio Preto;Adolfo;2021;75 anos e mais;197
3500303;DRS 14 - São João da Boa Vista;Aguaí;2021;75 anos e mais;1.252
3500402;DRS 14 - São João da Boa Vista;Águas da Prata;2021;75 anos e mais;532
3500501;DRS 07 - Campinas;Águas de Lindóia;2021;75 anos e mais;912
3500550;DRS 06 - Bauru;Águas de Santa Bárbara;2021;75 anos e mais;301
3500600;DRS 10 - Piracicaba;Águas de São Pedro;2021;75 anos e mais;292
3500709;DRS 06 - Bauru;Agudos;2021;75 anos e mais;1.337
3500758;DRS 16 - Sorocaba;Alambari;2021;75 anos e mais;207
3500808;DRS 11 - Presidente Prudente;Alfredo Marcondes;2021;75 anos e mais;304
3500907;DRS 05 - Barretos;Altair;2021;75 anos e mais;156
3501004;DRS 13 - Ribeirão Preto;Altinópolis;2021;75 anos e mais;810
3501103;DRS 02 - Araçatuba;Alto Alegre;2021;75 anos e mais;312
3501152;DRS 16 - Sorocaba;Alumínio;2021;75 anos e mais;539
3501202;DRS 15 - São José do Rio Preto;Álvares Florence;2021;75 anos e mais;298
3501301;DRS 11 - Presidente Prudente;Álvares Machado;2021;75 anos e mais;1.175
3501400;DRS 09 - Marília;Álvaro de Carvalho;2021;75 anos e mais;162
3501509;DRS 09 - Marília;Alvinlândia;2021;75 anos e mais;143
3501608;DRS 07 - Campinas;Americana;2021;75 anos e mais;9.973
3501707;DRS 03 - Araraquara;Américo Brasiliense;2021;75 anos e mais;972
3501806;DRS 15 - São José do Rio Preto;Américo de Campos;2021;75 anos e mais;375
3501905;DRS 07 - Campinas;Amparo;2021;75 anos e mais;3.517
3502002;DRS 10 - Piracicaba;Analândia;2021;75 anos e mais;241
3502101;DRS 02 - Araçatuba;Andradina;2021;75 anos e mais;3.011
3502200;DRS 16 - Sorocaba;Angatuba;2021;75 anos e mais;926
3502309;DRS 06 - Bauru;Anhembi;2021;75 anos e mais;258
3502408;DRS 11 - Presidente Prudente;Anhumas;2021;75 anos e mais;195
3502507;DRS 17 - Taubaté;Aparecida;2021;75 anos e mais;1.466
3502606;DRS 15 - São José do Rio Preto;Aparecida d'Oeste;2021;75 anos e mais;299
3502705;DRS 16 - Sorocaba;Apiaí;2021;75 anos e mais;945
3502754;DRS 16 - Sorocaba;Araçariguama;2021;75 anos e mais;482
3502804;DRS 02 - Araçatuba;Araçatuba;2021;75 anos e mais;9.213
3502903;DRS 16 - Sorocaba;Araçoiaba da Serra;2021;75 anos e mais;1.279
3503000;DRS 08 - Franca;Aramina;2021;75 anos e mais;280
3503109;DRS 06 - Bauru;Arandu;2021;75 anos e mais;262
3503158;DRS 17 - Taubaté;Arapeí;2021;75 anos e mais;135
3503208;DRS 03 - Araraquara;Araraquara;2021;75 anos e mais;10.574
3503307;DRS 10 - Piracicaba;Araras;2021;75 anos e mais;5.466
3503356;DRS 09 - Marília;Arco-Íris;2021;75 anos e mais;127
3503406;DRS 06 - Bauru;Arealva;2021;75 anos e mais;538
3503505;DRS 17 - Taubaté;Areias;2021;75 anos e mais;148
3503604;DRS 06 - Bauru;Areiópolis;2021;75 anos e mais;310
3503703;DRS 15 - São José do Rio Preto;Ariranha;2021;75 anos e mais;381
3503802;DRS 07 - Campinas;Artur Nogueira;2021;75 anos e mais;1.647
3503901;DRS 01 - Grande São Paulo;Arujá;2021;75 anos e mais;2.107
3503950;DRS 15 - São José do Rio Preto;Aspásia;2021;75 anos e mais;124
3504008;DRS 09 - Marília;Assis;2021;75 anos e mais;4.891
3504107;DRS 07 - Campinas;Atibaia;2021;75 anos e mais;5.858
3504206;DRS 02 - Araçatuba;Auriflama;2021;75 anos e mais;834
3504305;DRS 06 - Bauru;Avaí;2021;75 anos e mais;221
3504404;DRS 02 - Araçatuba;Avanhandava;2021;75 anos e mais;383
3504503;DRS 06 - Bauru;Avaré;2021;75 anos e mais;3.737
3504602;DRS 15 - São José do Rio Preto;Bady Bassitt;2021;75 anos e mais;653
3504701;DRS 06 - Bauru;Balbinos;2021;75 anos e mais;87
3504800;DRS 15 - São José do Rio Preto;Bálsamo;2021;75 anos e mais;516
3504909;DRS 17 - Taubaté;Bananal;2021;75 anos e mais;552
3505005;DRS 06 - Bauru;Barão de Antonina;2021;75 anos e mais;178
3505104;DRS 02 - Araçatuba;Barbosa;2021;75 anos e mais;302
3505203;DRS 06 - Bauru;Bariri;2021;75 anos e mais;1.740
3505302;DRS 06 - Bauru;Barra Bonita;2021;75 anos e mais;1.748
3505351;DRS 16 - Sorocaba;Barra do Chapéu;2021;75 anos e mais;227
3505401;DRS 12 - Registro;Barra do Turvo;2021;75 anos e mais;373
3505500;DRS 05 - Barretos;Barretos;2021;75 anos e mais;5.379
3505609;DRS 13 - Ribeirão Preto;Barrinha;2021;75 anos e mais;726
3505708;DRS 01 - Grande São Paulo;Barueri;2021;75 anos e mais;5.353
3505807;DRS 09 - Marília;Bastos;2021;75 anos e mais;935
3505906;DRS 13 - Ribeirão Preto;Batatais;2021;75 anos e mais;2.861
3506003;DRS 06 - Bauru;Bauru;2021;75 anos e mais;16.502
3506102;DRS 05 - Barretos;Bebedouro;2021;75 anos e mais;3.696
3506201;DRS 02 - Araçatuba;Bento de Abreu;2021;75 anos e mais;131
3506300;DRS 09 - Marília;Bernardino de Campos;2021;75 anos e mais;683
3506359;DRS 04 - Baixada Santista;Bertioga;2021;75 anos e mais;1.319
3506409;DRS 02 - Araçatuba;Bilac;2021;75 anos e mais;438
3506508;DRS 02 - Araçatuba;Birigui;2021;75 anos e mais;5.133
3506607;DRS 01 - Grande São Paulo;Biritiba Mirim;2021;75 anos e mais;1.144
3506706;DRS 03 - Araraquara;Boa Esperança do Sul;2021;75 anos e mais;486
3506805;DRS 06 - Bauru;Bocaina;2021;75 anos e mais;474
3506904;DRS 06 - Bauru;Bofete;2021;75 anos e mais;549
3507001;DRS 16 - Sorocaba;Boituva;2021;75 anos e mais;1.760
3507100;DRS 07 - Campinas;Bom Jesus dos Perdões;2021;75 anos e mais;749
3507159;DRS 16 - Sorocaba;Bom Sucesso de Itararé;2021;75 anos e mais;97
3507209;DRS 09 - Marília;Borá;2021;75 anos e mais;29
3507308;DRS 06 - Bauru;Boracéia;2021;75 anos e mais;203
3507407;DRS 03 - Araraquara;Borborema;2021;75 anos e mais;768
3507456;DRS 06 - Bauru;Borebi;2021;75 anos e mais;93
3507506;DRS 06 - Bauru;Botucatu;2021;75 anos e mais;6.311
3507605;DRS 07 - Campinas;Bragança Paulista;2021;75 anos e mais;6.560
3507704;DRS 02 - Araçatuba;Braúna;2021;75 anos e mais;331
3507753;DRS 02 - Araçatuba;Brejo Alegre;2021;75 anos e mais;133
3507803;DRS 13 - Ribeirão Preto;Brodowski;2021;75 anos e mais;1.006
3507902;DRS 06 - Bauru;Brotas;2021;75 anos e mais;1.032
3508009;DRS 16 - Sorocaba;Buri;2021;75 anos e mais;645
3508108;DRS 02 - Araçatuba;Buritama;2021;75 anos e mais;770
3508207;DRS 08 - Franca;Buritizal;2021;75 anos e mais;234
3508306;DRS 06 - Bauru;Cabrália Paulista;2021;75 anos e mais;180
3508405;DRS 07 - Campinas;Cabreúva;2021;75 anos e mais;1.203
3508504;DRS 17 - Taubaté;Caçapava;2021;75 anos e mais;3.478
3508603;DRS 17 - Taubaté;Cachoeira Paulista;2021;75 anos e mais;1.374
3508702;DRS 14 - São João da Boa Vista;Caconde;2021;75 anos e mais;960
3508801;DRS 06 - Bauru;Cafelândia;2021;75 anos e mais;864
3508900;DRS 11 - Presidente Prudente;Caiabu;2021;75 anos e mais;242
3509007;DRS 01 - Grande São Paulo;Caieiras;2021;75 anos e mais;2.322
3509106;DRS 11 - Presidente Prudente;Caiuá;2021;75 anos e mais;275
3509205;DRS 01 - Grande São Paulo;Cajamar;2021;75 anos e mais;1.522
3509254;DRS 12 - Registro;Cajati;2021;75 anos e mais;1.041
3509304;DRS 05 - Barretos;Cajobi;2021;75 anos e mais;528
3509403;DRS 13 - Ribeirão Preto;Cajuru;2021;75 anos e mais;1.083
3509452;DRS 16 - Sorocaba;Campina do Monte Alegre;2021;75 anos e mais;243
3509502;DRS 07 - Campinas;Campinas;2021;75 anos e mais;49.349
3509601;DRS 07 - Campinas;Campo Limpo Paulista;2021;75 anos e mais;2.351
3509700;DRS 17 - Taubaté;Campos do Jordão;2021;75 anos e mais;1.316
3509809;DRS 09 - Marília;Campos Novos Paulista;2021;75 anos e mais;247
3509908;DRS 12 - Registro;Cananéia;2021;75 anos e mais;560
3509957;DRS 17 - Taubaté;Canas;2021;75 anos e mais;147
3510005;DRS 09 - Marília;Cândido Mota;2021;75 anos e mais;1.497
3510104;DRS 03 - Araraquara;Cândido Rodrigues;2021;75 anos e mais;197
3510153;DRS 09 - Marília;Canitar;2021;75 anos e mais;131
3510203;DRS 16 - Sorocaba;Capão Bonito;2021;75 anos e mais;1.781
3510302;DRS 16 - Sorocaba;Capela do Alto;2021;75 anos e mais;634
3510401;DRS 10 - Piracicaba;Capivari;2021;75 anos e mais;1.812
3510500;DRS 17 - Taubaté;Caraguatatuba;2021;75 anos e mais;4.041
3510609;DRS 01 - Grande São Paulo;Carapicuíba;2021;75 anos e mais;10.292
3510708;DRS 15 - São José do Rio Preto;Cardoso;2021;75 anos e mais;719
3510807;DRS 14 - São João da Boa Vista;Casa Branca;2021;75 anos e mais;1.362
3510906;DRS 13 - Ribeirão Preto;Cássia dos Coqueiros;2021;75 anos e mais;142
3511003;DRS 02 - Araçatuba;Castilho;2021;75 anos e mais;850
3511102;DRS 15 - São José do Rio Preto;Catanduva;2021;75 anos e mais;6.060
3511201;DRS 15 - São José do Rio Preto;Catiguá;2021;75 anos e mais;305
3511300;DRS 15 - São José do Rio Preto;Cedral;2021;75 anos e mais;539
3511409;DRS 06 - Bauru;Cerqueira César;2021;75 anos e mais;832
3511508;DRS 16 - Sorocaba;Cerquilho;2021;75 anos e mais;1.752
3511607;DRS 16 - Sorocaba;Cesário Lange;2021;75 anos e mais;631
3511706;DRS 10 - Piracicaba;Charqueada;2021;75 anos e mais;610
3557204;DRS 09 - Marília;Chavantes;2021;75 anos e mais;561
3511904;DRS 02 - Araçatuba;Clementina;2021;75 anos e mais;274
3512001;DRS 05 - Barretos;Colina;2021;75 anos e mais;812
3512100;DRS 05 - Barretos;Colômbia;2021;75 anos e mais;226
3512209;DRS 10 - Piracicaba;Conchal;2021;75 anos e mais;924
3512308;DRS 06 - Bauru;Conchas;2021;75 anos e mais;868
3512407;DRS 10 - Piracicaba;Cordeirópolis;2021;75 anos e mais;915
3512506;DRS 02 - Araçatuba;Coroados;2021;75 anos e mais;246
3512605;DRS 06 - Bauru;Coronel Macedo;2021;75 anos e mais;228
3512704;DRS 10 - Piracicaba;Corumbataí;2021;75 anos e mais;184
3512803;DRS 07 - Campinas;Cosmópolis;2021;75 anos e mais;2.053
3512902;DRS 15 - São José do Rio Preto;Cosmorama;2021;75 anos e mais;499
3513009;DRS 01 - Grande São Paulo;Cotia;2021;75 anos e mais;5.588
3513108;DRS 13 - Ribeirão Preto;Cravinhos;2021;75 anos e mais;1.298
3513207;DRS 08 - Franca;Cristais Paulista;2021;75 anos e mais;322
3513306;DRS 09 - Marília;Cruzália;2021;75 anos e mais;115
3513405;DRS 17 - Taubaté;Cruzeiro;2021;75 anos e mais;3.320
3513504;DRS 04 - Baixada Santista;Cubatão;2021;75 anos e mais;3.191
3513603;DRS 17 - Taubaté;Cunha;2021;75 anos e mais;1.108
3513702;DRS 03 - Araraquara;Descalvado;2021;75 anos e mais;1.614
3513801;DRS 01 - Grande São Paulo;Diadema;2021;75 anos e mais;9.224
3513850;DRS 15 - São José do Rio Preto;Dirce Reis;2021;75 anos e mais;130
3513900;DRS 14 - São João da Boa Vista;Divinolândia;2021;75 anos e mais;595
3514007;DRS 03 - Araraquara;Dobrada;2021;75 anos e mais;261
3514106;DRS 06 - Bauru;Dois Córregos;2021;75 anos e mais;1.176
3514205;DRS 15 - São José do Rio Preto;Dolcinópolis;2021;75 anos e mais;139
3514304;DRS 03 - Araraquara;Dourado;2021;75 anos e mais;487
3514403;DRS 11 - Presidente Prudente;Dracena;2021;75 anos e mais;2.652
3514502;DRS 06 - Bauru;Duartina;2021;75 anos e mais;730
3514601;DRS 13 - Ribeirão Preto;Dumont;2021;75 anos e mais;315
3514700;DRS 09 - Marília;Echaporã;2021;75 anos e mais;360
3514809;DRS 12 - Registro;Eldorado;2021;75 anos e mais;673
3514908;DRS 10 - Piracicaba;Elias Fausto;2021;75 anos e mais;583
3514924;DRS 15 - São José do Rio Preto;Elisiário;2021;75 anos e mais;165
3514957;DRS 15 - São José do Rio Preto;Embaúba;2021;75 anos e mais;132
3515004;DRS 01 - Grande São Paulo;Embu das Artes;2021;75 anos e mais;5.487
3515103;DRS 01 - Grande São Paulo;Embu-Guaçu;2021;75 anos e mais;2.067
3515129;DRS 11 - Presidente Prudente;Emilianópolis;2021;75 anos e mais;199
3515152;DRS 10 - Piracicaba;Engenheiro Coelho;2021;75 anos e mais;466
3515186;DRS 14 - São João da Boa Vista;Espírito Santo do Pinhal;2021;75 anos e mais;2.065
3515194;DRS 09 - Marília;Espírito Santo do Turvo;2021;75 anos e mais;145
3557303;DRS 14 - São João da Boa Vista;Estiva Gerbi;2021;75 anos e mais;365
3515202;DRS 15 - São José do Rio Preto;Estrela d'Oeste;2021;75 anos e mais;471
3515301;DRS 11 - Presidente Prudente;Estrela do Norte;2021;75 anos e mais;116
3515350;DRS 11 - Presidente Prudente;Euclides da Cunha Paulista;2021;75 anos e mais;415
3515400;DRS 06 - Bauru;Fartura;2021;75 anos e mais;816
3515608;DRS 15 - São José do Rio Preto;Fernando Prestes;2021;75 anos e mais;391
3515509;DRS 15 - São José do Rio Preto;Fernandópolis;2021;75 anos e mais;3.958
3515657;DRS 09 - Marília;Fernão;2021;75 anos e mais;92
3515707;DRS 01 - Grande São Paulo;Ferraz de Vasconcelos;2021;75 anos e mais;3.958
3515806;DRS 11 - Presidente Prudente;Flora Rica;2021;75 anos e mais;129
3515905;DRS 15 - São José do Rio Preto;Floreal;2021;75 anos e mais;247
3516002;DRS 09 - Marília;Flórida Paulista;2021;75 anos e mais;603
3516101;DRS 09 - Marília;Florínea;2021;75 anos e mais;147
3516200;DRS 08 - Franca;Franca;2021;75 anos e mais;13.078
3516309;DRS 01 - Grande São Paulo;Francisco Morato;2021;75 anos e mais;3.273
3516408;DRS 01 - Grande São Paulo;Franco da Rocha;2021;75 anos e mais;3.206
3516507;DRS 02 - Araçatuba;Gabriel Monteiro;2021;75 anos e mais;183
3516606;DRS 09 - Marília;Gália;2021;75 anos e mais;400
3516705;DRS 09 - Marília;Garça;2021;75 anos e mais;2.185
3516804;DRS 15 - São José do Rio Preto;Gastão Vidigal;2021;75 anos e mais;211
3516853;DRS 03 - Araraquara;Gavião Peixoto;2021;75 anos e mais;159
3516903;DRS 15 - São José do Rio Preto;General Salgado;2021;75 anos e mais;576
3517000;DRS 06 - Bauru;Getulina;2021;75 anos e mais;515
3517109;DRS 02 - Araçatuba;Glicério;2021;75 anos e mais;241
3517208;DRS 06 - Bauru;Guaiçara;2021;75 anos e mais;445
3517307;DRS 09 - Marília;Guaimbê;2021;75 anos e mais;283
3517406;DRS 05 - Barretos;Guaíra;2021;75 anos e mais;1.616
3517505;DRS 15 - São José do Rio Preto;Guapiaçu;2021;75 anos e mais;900
3517604;DRS 16 - Sorocaba;Guapiara;2021;75 anos e mais;778
3517703;DRS 08 - Franca;Guará;2021;75 anos e mais;739
3517802;DRS 02 - Araçatuba;Guaraçaí;2021;75 anos e mais;549
3517901;DRS 05 - Barretos;Guaraci;2021;75 anos e mais;455
3518008;DRS 15 - São José do Rio Preto;Guarani d'Oeste;2021;75 anos e mais;134
3518107;DRS 09 - Marília;Guarantã;2021;75 anos e mais;254
3518206;DRS 02 - Araçatuba;Guararapes;2021;75 anos e mais;1.654
3518305;DRS 01 - Grande São Paulo;Guararema;2021;75 anos e mais;1.009
3518404;DRS 17 - Taubaté;Guaratinguetá;2021;75 anos e mais;5.080
3518503;DRS 16 - Sorocaba;Guareí;2021;75 anos e mais;519
3518602;DRS 13 - Ribeirão Preto;Guariba;2021;75 anos e mais;1.153
3518701;DRS 04 - Baixada Santista;Guarujá;2021;75 anos e mais;9.057
3518800;DRS 01 - Grande São Paulo;Guarulhos;2021;75 anos e mais;33.581
3518859;DRS 13 - Ribeirão Preto;Guatapará;2021;75 anos e mais;271
3518909;DRS 02 - Araçatuba;Guzolândia;2021;75 anos e mais;228
3519006;DRS 09 - Marília;Herculândia;2021;75 anos e mais;424
3519055;DRS 07 - Campinas;Holambra;2021;75 anos e mais;395
3519071;DRS 07 - Campinas;Hortolândia;2021;75 anos e mais;5.259
3519105;DRS 06 - Bauru;Iacanga;2021;75 anos e mais;506
3519204;DRS 09 - Marília;Iacri;2021;75 anos e mais;371
3519253;DRS 06 - Bauru;Iaras;2021;75 anos e mais;166
3519303;DRS 03 - Araraquara;Ibaté;2021;75 anos e mais;958
3519402;DRS 15 - São José do Rio Preto;Ibirá;2021;75 anos e mais;668
3519501;DRS 09 - Marília;Ibirarema;2021;75 anos e mais;337
3519600;DRS 03 - Araraquara;Ibitinga;2021;75 anos e mais;2.420
3519709;DRS 16 - Sorocaba;Ibiúna;2021;75 anos e mais;2.730
3519808;DRS 15 - São José do Rio Preto;Icém;2021;75 anos e mais;283
3519907;DRS 11 - Presidente Prudente;Iepê;2021;75 anos e mais;441
3520004;DRS 06 - Bauru;Igaraçu do Tietê;2021;75 anos e mais;798
3520103;DRS 08 - Franca;Igarapava;2021;75 anos e mais;1.398
3520202;DRS 17 - Taubaté;Igaratá;2021;75 anos e mais;379
3520301;DRS 12 - Registro;Iguape;2021;75 anos e mais;1.631
3520426;DRS 12 - Registro;Ilha Comprida;2021;75 anos e mais;569
3520442;DRS 02 - Araçatuba;Ilha Solteira;2021;75 anos e mais;1.356
3520400;DRS 17 - Taubaté;Ilhabela;2021;75 anos e mais;874
3520509;DRS 07 - Campinas;Indaiatuba;2021;75 anos e mais;8.008
3520608;DRS 11 - Presidente Prudente;Indiana;2021;75 anos e mais;260
3520707;DRS 15 - São José do Rio Preto;Indiaporã;2021;75 anos e mais;280
3520806;DRS 09 - Marília;Inúbia Paulista;2021;75 anos e mais;206
3520905;DRS 09 - Marília;Ipaussu;2021;75 anos e mais;636
3521002;DRS 16 - Sorocaba;Iperó;2021;75 anos e mais;867
3521101;DRS 10 - Piracicaba;Ipeúna;2021;75 anos e mais;244
3521150;DRS 15 - São José do Rio Preto;Ipiguá;2021;75 anos e mais;261
3521200;DRS 12 - Registro;Iporanga;2021;75 anos e mais;198
3521309;DRS 08 - Franca;Ipuã;2021;75 anos e mais;476
3521408;DRS 10 - Piracicaba;Iracemápolis;2021;75 anos e mais;814
3521507;DRS 15 - São José do Rio Preto;Irapuã;2021;75 anos e mais;336
3521606;DRS 11 - Presidente Prudente;Irapuru;2021;75 anos e mais;463
3521705;DRS 16 - Sorocaba;Itaberá;2021;75 anos e mais;779
3521804;DRS 06 - Bauru;Itaí;2021;75 anos e mais;815
3521903;DRS 15 - São José do Rio Preto;Itajobi;2021;75 anos e mais;926
3522000;DRS 06 - Bauru;Itaju;2021;75 anos e mais;165
3522109;DRS 04 - Baixada Santista;Itanhaém;2021;75 anos e mais;4.567
3522158;DRS 16 - Sorocaba;Itaoca;2021;75 anos e mais;183
3522208;DRS 01 - Grande São Paulo;Itapecerica da Serra;2021;75 anos e mais;3.378
3522307;DRS 16 - Sorocaba;Itapetininga;2021;75 anos e mais;5.656
3522406;DRS 16 - Sorocaba;Itapeva;2021;75 anos e mais;2.985
3522505;DRS 01 - Grande São Paulo;Itapevi;2021;75 anos e mais;4.222
3522604;DRS 14 - São João da Boa Vista;Itapira;2021;75 anos e mais;3.430
3522653;DRS 16 - Sorocaba;Itapirapuã Paulista;2021;75 anos e mais;150
3522703;DRS 03 - Araraquara;Itápolis;2021;75 anos e mais;2.167
3522802;DRS 06 - Bauru;Itaporanga;2021;75 anos e mais;690
3522901;DRS 06 - Bauru;Itapuí;2021;75 anos e mais;507
3523008;DRS 02 - Araçatuba;Itapura;2021;75 anos e mais;211
3523107;DRS 01 - Grande São Paulo;Itaquaquecetuba;2021;75 anos e mais;6.656
3523206;DRS 16 - Sorocaba;Itararé;2021;75 anos e mais;1.913
