Rio Grande do Norte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20-24;157120;156535;154982;152947;151205;150222;149890;150284;150934;151050;150154;148170;145128;141880;138789;136910;135790;134433;133221;132415;130391;128265;127209;125848;124471;124297;123643;122515;122238;121809;120844;120507;120504;119927;119266;118519;117673;116759;115792;114773;113726;112662;111576;110486;109406;108342;107287;106265;105284;104332;103412
25-29;144821;147787;150517;152765;154181;154576;154042;152553;150587;148908;147978;147690;148120;148803;148955;148103;146176;143199;140019;136991;135160;134079;132765;131588;130814;128829;126738;125705;124372;123019;122861;122225;121118;120853;120439;119490;119167;119173;118607;117962;117225;116392;115496;114541;113537;112505;111453;110380;109303;108235;107181
30-34;125795;129412;133050;136632;140069;143279;146233;148958;151203;152636;153054;152557;151114;149195;147563;146668;146405;146854;147551;147720;146898;145008;142079;138949;135971;134176;133124;131841;130690;129940;127989;125927;124917;123609;122278;122133;121513;120424;120171;119767;118835;118523;118534;117983;117347;116623;115804;114919;113977;112986;111965
35-39;109931;111874;114488;117630;121044;124550;128133;131739;135295;138702;141893;144829;147542;149781;151218;151655;151185;149784;147910;146319;145452;145214;145677;146387;146573;145782;143934;141059;137986;135062;133306;132287;131031;129906;129178;127259;125231;124244;122962;121656;121523;120918;119848;119604;119213;118299;117996;118017;117475;116850;116140
40-44;105020;105799;106143;106384;107003;108302;110236;112827;115936;119316;122788;126335;129906;133431;136808;139973;142890;145585;147818;149259;149718;149280;147929;146111;144575;143750;143547;144030;144756;144963;144207;142403;139590;136579;133714;132003;131014;129790;128691;127987;126106;124117;123153;121900;120623;120500;119913;118864;118630;118252;117359
45-49;92420;95554;98147;100212;101802;102986;103779;104143;104412;105048;106349;108270;110834;113902;117236;120659;124157;127683;131161;134496;137622;140509;143179;145400;146843;147325;146926;145631;143876;142400;141619;141450;141951;142686;142909;142184;140431;137682;134741;131944;130280;129325;128136;127065;126384;124548;122604;121662;120442;119195;119084
50-54;69628;73570;77865;82243;86335;89900;92954;95495;97526;99098;100278;101083;101469;101764;102419;103719;105619;108139;111148;114415;117770;121201;124657;128071;131350;134428;137274;139910;142108;143545;144043;143684;142452;140772;139365;138633;138498;139013;139752;139988;139297;137601;134932;132081;129369;127765;126849;125702;124665;124014;122229
55-59;53407;55012;57213;59955;63113;66587;70375;74506;78719;82663;86105;89064;91539;93527;95078;96251;97067;97480;97809;98480;99774;101640;104103;107035;110213;113479;116818;120184;123508;126702;129704;132482;135054;137206;138623;139131;138809;137649;136058;134731;134056;133953;134477;135210;135455;134802;133176;130612;127877;125273;123747
60-64;47903;48612;48731;48637;48897;49849;51396;53493;56096;59096;62395;65988;69906;73906;77653;80929;83755;86132;88051;89561;90710;91523;91960;92316;93002;94276;96087;98458;101271;104317;107448;110645;113872;117057;120115;122993;125661;128131;130201;131569;132073;131789;130708;129225;127994;127382;127315;127838;128552;128801;128190
65-69;34641;36140;38160;40347;42172;43363;44036;44187;44153;44439;45360;46821;48778;51194;53975;57035;60364;63993;67701;71174;74217;76849;79076;80888;82323;83425;84219;84668;85043;85724;86950;88672;90903;93540;96391;99320;102310;105328;108305;111165;113857;116356;118673;120616;121903;122389;122143;121160;119812;118700;118165
