Amapá;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;694261;347935;346326;16436;3145;x;23.67;4.53;72.13;69.2;75.36;24.58;25.01;24.13;2.55;56.15;5.44;61.59;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;347935;356510;364765;373140;381800;390417;398904;407218;415402;423498;431494;439387;447178;454864;462449;469931;477301;484550;491674;498679;505570;512355;519040;525617;532084;538443;544687;550808;556802;562663;568390;573979;579427;584732;589886;594889;599741;604442;608991;613381;617608;621672;625575;629317;632894;636302;639541;642613;645520;648260;650834
0-4;40533;40673;40573;40550;40634;40800;41014;41389;41524;41304;41039;40813;40671;40569;40471;40384;40304;40226;40141;40058;39982;39917;39861;39807;39749;39685;39617;39546;39475;39399;39317;39235;39152;39075;38996;38919;38846;38775;38709;38647;38587;38521;38457;38391;38325;38260;38194;38128;38059;37991;37928
05/set;41856;41293;40862;40519;40594;40969;41103;41001;40975;41051;41211;41421;41789;41919;41692;41420;41191;41042;40934;40830;40737;40650;40566;40479;40397;40323;40259;40203;40150;40093;40032;39965;39895;39825;39751;39670;39587;39506;39430;39352;39273;39204;39133;39067;39005;38945;38880;38815;38752;38686;38620
out/14;40405;41294;41867;42317;42481;42206;41643;41210;40864;40935;41305;41436;41329;41296;41368;41524;41728;42089;42214;41982;41705;41471;41318;41208;41102;41009;40921;40841;40754;40675;40600;40535;40483;40428;40372;40312;40245;40175;40107;40033;39953;39869;39788;39714;39636;39558;39489;39419;39351;39289;39230
15-19;36980;37766;38599;39434;40197;40837;41721;42287;42732;42893;42614;42049;41614;41270;41336;41698;41822;41706;41667;41731;41880;42079;42432;42553;42326;42050;41823;41671;41564;41459;41371;41286;41205;41121;41044;40971;40907;40857;40802;40748;40689;40624;40555;40485;40413;40335;40251;40170;40098;40021;39943
20-24;34452;35291;36050;36759;37470;38208;38974;39784;40597;41338;41958;42818;43365;43789;43933;43641;43064;42615;42255;42303;42642;42745;42620;42576;42636;42790;42992;43345;43469;43247;42976;42752;42606;42503;42401;42315;42234;42155;42074;41998;41928;41862;41815;41764;41711;41652;41588;41521;41451;41380;41303
25-29;31545;32465;33342;34191;35032;35879;36692;37428;38113;38799;39514;40253;41035;41821;42535;43128;43959;44480;44879;44999;44688;44095;43636;43270;43314;43652;43756;43637;43598;43663;43818;44022;44375;44499;44282;44016;43796;43654;43552;43453;43368;43293;43214;43134;43060;42990;42928;42880;42830;42779;42720
30-34;27392;28411;29470;30533;31556;32511;33412;34270;35100;35922;36746;37541;38259;38925;39593;40286;41004;41766;42530;43223;43793;44604;45110;45500;45618;45312;44732;44283;43923;43971;44309;44418;44301;44266;44332;44488;44692;45043;45170;44956;44694;44476;44338;44237;44140;44058;43982;43908;43828;43755;43685
35-39;23490;24359;25209;26066;26962;27921;28922;29964;31010;32017;32957;33843;34687;35502;36307;37117;37896;38599;39251;39903;40583;41286;42036;42790;43474;44042;44850;45355;45747;45867;45569;44995;44557;44202;44254;44590;44700;44588;44552;44620;44778;44981;45329;45457;45246;44987;44774;44636;44537;44440;44361
40-44;19063;19963;20882;21804;22711;23588;24446;25285;26130;27015;27963;28951;29979;31012;32005;32932;33808;34641;35443;36239;37037;37805;38497;39144;39793;40468;41166;41914;42663;43343;43908;44711;45213;45605;45727;45432;44869;44436;44091;44144;44477;44588;44477;44441;44512;44670;44870;45214;45343;45136;44880
45-49;14951;15701;16502;17344;18206;19077;19962;20864;21773;22665;23525;24370;25195;26025;26897;27831;28803;29812;30830;31804;32715;33577;34399;35189;35974;36765;37529;38212;38854;39497;40165;40859;41597;42338;43008;43572;44364;44862;45247;45369;45078;44527;44102;43765;43819;44147;44259;44149;44113;44186;44342
50-54;11846;12425;12985;13549;14160;14836;15569;16352;17175;18014;18868;19729;20615;21503;22374;23214;24038;24846;25657;26510;27422;28372;29362;30357;31313;32206;33053;33864;34640;35411;36191;36940;37609;38242;38877;39529;40213;40936;41665;42322;42875;43652;44140;44520;44637;44354;43814;43401;43076;43128;43453
55-59;8563;9163;9776;10392;10991;11571;12133;12676;13222;13818;14472;15185;15939;16737;17551;18378;19212;20073;20933;21776;22590;23389;24172;24962;25791;26680;27602;28564;29532;30463;31329;32154;32944;33699;34447;35208;35935;36587;37202;37820;38453;39117;39819;40525;41166;41701;42456;42931;43297;43412;43133
60-64;5761;6115;6556;7062;7603;8156;8727;9309;9896;10469;11020;11558;12078;12602;13174;13797;14480;15198;15959;16738;17528;18326;19146;19968;20773;21555;22319;23068;23826;24619;25470;26350;27272;28196;29085;29913;30700;31456;32177;32892;33620;34314;34939;35525;36115;36720;37357;38025;38698;39308;39818
65-69;4434;4576;4690;4812;4989;5247;5577;5989;6457;6956;7470;7999;8541;9084;9615;10133;10633;11118;11608;12143;12725;13359;14030;14737;15465;16196;16941;17706;18469;19220;19949;20661;21358;22064;22802;23595;24415;25269;26129;26955;27724;28455;29156;29826;30490;31167;31810;32390;32935;33484;34046
