Acre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;765325;384406;380919;16489;3899;x;21.55;5.09;71.68;68.46;75.4;22.08;24.17;19.88;2.45;59.25;6.97;66.22;11.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50-54;26250;27114;27944;28799;29773;30927;32255;33774;35405;37021;38523;39942;41222;42483;43879;45533;47392;49474;51667;53830;55826;57693;59444;61017;62337;63382;64139;64587;64881;65235;65788;66550;67505;68682;70080;71727;73569;75647;77813;79847;81592;83221;84510;85390;85611;85894;85898;85428;85062;84653;82798
55-59;20718;21553;22411;23282;24149;25017;25869;26691;27537;28493;29628;30926;32413;34003;35582;37048;38436;39690;40929;42297;43908;45726;47756;49892;52002;53946;55766;57473;59009;60302;61322;62066;62510;62804;63159;63707;64457;65394;66544;67910;69511;71305;73327;75432;77411;79102;80684;81937;82795;83012;83290
60-64;15415;16061;16795;17591;18408;19213;20024;20856;21702;22550;23392;24222;25023;25845;26774;27873;29126;30556;32084;33602;35015;36348;37560;38754;40074;41624;43373;45324;47373;49391;51259;53004;54645;56120;57362;58343;59063;59495;59782;60132;60670;61394;62299;63402;64716;66255;67974;69909;71919;73810;75426
65-69;11769;12213;12619;13023;13481;14017;14634;15337;16090;16867;17635;18407;19196;20003;20810;21610;22399;23165;23946;24828;25871;27058;28405;29851;31278;32614;33871;35015;36147;37397;38862;40511;42350;44281;46182;47941;49584;51132;52527;53694;54618;55300;55709;55989;56320;56834;57520;58380;59420;60658;62109
70-74;8188;8548;8966;9421;9870;10305;10719;11097;11481;11905;12405;12977;13626;14321;15036;15746;16461;17186;17933;18677;19414;20137;20845;21566;22379;23340;24431;25667;26989;28296;29514;30667;31712;32752;33900;35247;36761;38442;40208;41948;43555;45056;46468;47744;48808;49649;50274;50643;50903;51208;51684
75-79;5580;5727;5899;6097;6337;6619;6944;7318;7719;8116;8499;8864;9198;9539;9914;10355;10854;11424;12029;12655;13273;13900;14534;15183;15837;16477;17107;17724;18353;19060;19902;20851;21926;23071;24202;25256;26252;27158;28058;29058;30235;31551;33012;34538;36045;37435;38728;39948;41049;41967;42687
80-84;3621;3693;3768;3855;3955;4070;4203;4351;4526;4726;4963;5227;5533;5860;6179;6488;6785;7052;7330;7634;7992;8397;8857;9343;9846;10342;10844;11356;11878;12407;12917;13423;13919;14424;14993;15670;16433;17297;18213;19112;19949;20743;21464;22186;22989;23934;24990;26162;27381;28582;29687
85-89;1814;1931;2019;2089;2152;2216;2276;2343;2415;2499;2587;2692;2805;2933;3084;3253;3442;3664;3896;4121;4341;4547;4736;4934;5152;5408;5697;6022;6367;6721;7068;7421;7785;8153;8526;8885;9239;9587;9943;10349;10827;11366;11979;12620;13248;13829;14383;14884;15390;15957;16628
90+;1142;1132;1163;1216;1276;1334;1396;1463;1531;1599;1666;1734;1809;1886;1970;2058;2153;2256;2369;2498;2637;2792;2968;3156;3341;3529;3718;3907;4108;4318;4558;4811;5083;5373;5670;5978;6296;6629;6972;7321;7669;8016;8366;8728;9124;9561;10030;10543;11072;11608;12135
Homens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;384406;390823;397432;403747;410212;416747;422813;428803;435044;441216;447320;453359;459329;465226;471044;476766;482382;487896;493306;498606;503795;508858;513785;518577;523235;527757;532134;536358;540428;544343;548104;551708;555151;558430;561545;564499;567293;569925;572393;574695;576832;578806;580616;582257;583726;585021;586145;587099;587880;588488;588924
0-4;46211;45272;44737;43880;43420;43707;43435;42910;42943;42772;42476;42595;42740;42575;42416;42243;42047;41831;41599;41353;41110;40862;40596;40316;40028;39734;39437;39141;38840;38534;38227;37921;37622;37329;37037;36753;36477;36214;35961;35718;35479;35249;35025;34805;34590;34374;34154;33934;33708;33484;33258
05/set;47692;47644;47345;47113;46873;45852;44921;44395;43546;43093;43387;43126;42607;42645;42482;42194;42316;42468;42311;42156;41988;41796;41585;41356;41115;40871;40627;40360;40082;39797;39503;39208;38913;38611;38307;38001;37696;37397;37107;36814;36530;36255;35992;35742;35499;35260;35030;34806;34589;34373;34157
out/14;45015;45944;46659;47128;47227;47351;47311;47020;46797;46560;45549;44626;44104;43265;42816;43114;42860;42345;42389;42233;41949;42077;42232;42078;41924;41760;41569;41357;41130;40889;40646;40402;40136;39859;39576;39282;38987;38693;38390;38087;37783;37478;37181;36892;36598;36315;36042;35777;35528;35284;35045
15-19;38932;39970;41177;42454;43647;44657;45591;46310;46783;46891;47019;46987;46709;46492;46263;45261;44349;43837;43006;42565;42865;42616;42108;42155;42005;41725;41854;42012;41858;41708;41546;41356;41148;40923;40683;40442;40201;39938;39662;39381;39090;38797;38505;38202;37903;37601;37295;37001;36713;36420;36138
20-24;35637;35981;36398;36929;37622;38495;39534;40739;42013;43207;44217;45152;45873;46354;46468;46606;46583;46315;46105;45887;44901;43999;43496;42678;42245;42547;42302;41802;41855;41708;41434;41565;41723;41573;41427;41268;41082;40878;40655;40419;40181;39942;39682;39411;39131;38843;38556;38264;37963;37668;37369
25-29;33794;34213;34487;34681;34883;35163;35515;35941;36479;37173;38048;39085;40288;41557;42751;43758;44691;45414;45902;46021;46164;46151;45891;45691;45479;44509;43620;43126;42318;41894;42196;41957;41463;41520;41376;41108;41241;41398;41254;41109;40953;40769;40569;40349;40117;39881;39643;39388;39121;38843;38558
30-34;29499;30412;31290;32093;32788;33347;33773;34054;34257;34470;34758;35117;35548;36089;36781;37657;38691;39888;41147;42337;43340;44271;44993;45481;45607;45753;45747;45496;45303;45097;44141;43266;42781;41983;41567;41869;41634;41146;41206;41066;40803;40938;41097;40954;40812;40659;40478;40283;40063;39836;39602
35-39;24141;25026;25999;27023;28034;28991;29902;30780;31584;32280;32843;33274;33563;33777;33998;34292;34655;35091;35634;36322;37198;38226;39415;40666;41848;42846;43773;44493;44982;45112;45261;45261;45017;44833;44632;43690;42829;42353;41565;41157;41458;41230;40745;40808;40671;40414;40549;40708;40568;40428;40278
40-44;20194;20879;21511;22134;22819;23612;24492;25459;26474;27480;28431;29338;30211;31011;31708;32272;32705;32999;33220;33449;33746;34112;34551;35094;35778;36650;37669;38846;40086;41256;42245;43164;43881;44365;44500;44651;44654;44419;44241;44048;43118;42271;41806;41031;40634;40931;40709;40231;40295;40162;39912
45-49;15967;16611;17338;18115;18881;19599;20278;20905;21528;22207;22995;23863;24819;25821;26814;27753;28650;29514;30309;30998;31560;31992;32289;32516;32749;33047;33415;33854;34392;35070;35933;36936;38097;39318;40470;41444;42351;43058;43538;43673;43825;43831;43605;43435;43247;42334;41507;41053;40298;39912;40204
