Rio Grande do Sul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ano;População total;Homens;Mulheres;Nascimentos;Óbitos;Taxa de Crescimento Geométrico;Taxa Bruta de Natalidade;Taxa Bruta de Mortalidade;Esperança de Vida ao Nascer;Esperança de Vida ao Nascer - Homens;Esperança de Vida ao Nascer - Mulheres;Taxa de Mortalidade Infantil;Taxa de Mortalidade Infantil - Homens;Taxa de Mortalidade Infantil - Mulheres;Taxa de Fecundidade Total;Razão de Dependência - Jovens 0 a 14 anos;Razão de Dependência - Idosos 65 ou mais anos;Razão de Dependência;Índice de Envelhecimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2052;11352547;5513259;5839288;104598;137396;-0.38;9.21;12.1;83.41;80.41;86.39;4.33;4.59;4.06;1.68;24.01;44.45;68.46;184.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;11307925;5492105;5815820;103847;138517;-0.39;9.18;12.25;83.48;80.49;86.46;4.26;4.52;3.99;1.68;24.06;45.22;69.28;188.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2054;11261436;5470084;5791352;103016;139548;-0.41;9.15;12.39;83.55;80.56;86.53;4.2;4.45;3.93;1.68;24.13;45.99;70.12;190.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;11213094;5447187;5765907;102091;140468;-0.43;9.1;12.53;83.62;80.63;86.6;4.14;4.39;3.88;1.68;24.2;46.78;70.98;192.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2056;11162931;5423413;5739518;101133;141306;-0.45;9.06;12.66;83.68;80.7;86.66;4.08;4.33;3.82;1.68;24.29;47.58;71.86;196.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2057;11111019;5398785;5712234;100180;142055;-0.47;9.02;12.79;83.74;80.77;86.72;4.02;4.27;3.77;1.68;24.37;48.39;72.76;198.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2058;11057418;5373322;5684096;99191;142741;-0.48;8.97;12.91;83.8;80.83;86.78;3.97;4.21;3.72;1.68;24.46;49.21;73.67;200.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2059;11002151;5347021;5655130;98180;143388;-0.5;8.92;13.03;83.86;80.89;86.84;3.92;4.15;3.67;1.68;24.54;50.05;74.59;203.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2060;10945217;5319871;5625346;97139;144023;-0.52;8.88;13.16;83.91;80.94;86.9;3.87;4.1;3.62;1.68;24.62;50.89;75.51;207.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixas etárias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faixa/Ano;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
Total;10914795;10963317;11014448;11066527;11119817;11175777;11229947;11280193;11329605;11377239;11422973;11466630;11507906;11546505;11582285;11615181;11645142;11672095;11695959;11716702;11734344;11748756;11759766;11767342;11771486;11772246;11769644;11763729;11754603;11742344;11727042;11708791;11687777;11664233;11638264;11609937;11579320;11546529;11511708;11474898;11436086;11395284;11352547;11307925;11261436;11213094;11162931;11111019;11057418;11002151;10945217
0-4;682720;672700;673534;679213;687053;699906;709530;712846;714571;713500;708058;702546;698804;693455;687311;680463;673036;665256;657341;649398;641496;633667;625912;618263;610743;603369;596146;589154;582498;576204;570255;564674;559554;554962;550878;547245;544014;541087;538344;535689;533041;530327;527458;524343;520950;517275;513314;509078;504593;499900;495057
05/set;776999;752113;730920;712999;695892;677636;667723;668648;674410;682328;695260;704971;708380;710196;709221;703875;698454;694799;689538;683485;676731;669385;661670;653808;645903;638022;630216;622482;614852;607350;599992;592784;585804;579161;572884;566947;561377;556269;551684;547609;543985;540760;537840;535105;532459;529818;527110;524249;521141;517756;514083
out/14;873692;862811;841096;814660;790792;771310;746552;725476;707669;690675;672532;662720;663744;669593;677597;690613;700407;703905;705811;704925;699672;694335;690751;685540;679525;672798;665459;657758;649913;642016;634149;626358;618631;611010;603514;596170;588970;582000;575365;569094;563163;557600;552499;547920;543847;540225;537009;534096;531364;528720;526085
15-19;887837;886928;885779;883116;877115;866713;855998;834464;808219;784538;765231;740659;719738;702080;685238;667245;657569;658703;664657;672757;685854;695724;699291;701257;700417;695200;689897;686338;681155;675171;668472;661159;653486;645665;637795;629948;622179;614475;606876;599401;592071;584888;577936;571320;565062;559146;553593;548504;543939;539879;536265
20-24;882939;878217;876495;876867;877588;877443;876758;875828;873382;867605;857443;846967;825698;799735;776318;757255;732937;712251;694806;678174;660389;650886;652130;658155;666301;679410;689294;692891;694885;694085;688916;683661;680143;675003;669058;662403;655132;647500;639716;631882;624075;616341;608672;601102;593659;586360;579205;572279;565690;559455;553563
25-29;906352;905575;897866;886104;875046;867679;863295;861886;862556;863567;863706;863302;862655;860488;855000;845139;834964;814030;788412;765322;746565;722547;702098;684843;668357;650694;641273;642557;648610;656773;669886;679781;683406;685428;684668;679548;674337;670854;665762;659860;653246;646014;638422;630677;622882;615111;607417;599785;592247;584838;577569
30-34;819460;835222;852975;870104;882790;888755;888342;881035;869690;859032;852038;848007;846929;847909;849227;849668;849562;849208;847333;842150;832607;822728;802097;776750;753877;735279;711411;691093;673948;657573;640018;630674;632002;638078;646257;659368;669275;672924;674972;674246;669171;664007;660561;655510;649650;643074;635887;628333;620628;612869;605138
35-39;755415;758986;766380;777056;790046;804478;820451;838398;855723;868631;874866;874753;867786;856801;846491;839818;836082;835276;836513;838070;838752;838873;838722;837030;832016;822619;812868;792398;767228;744520;726067;702361;682176;665148;648886;631444;622181;623546;629641;637833;650935;660841;664510;666586;665891;660868;655747;652340;647328;641512;634975
40-44;770872;762030;753321;746028;741837;741792;745653;753285;764161;777333;791926;808047;826119;843572;856637;863077;863211;856541;845882;835891;829501;826016;825410;826808;828501;829303;829531;829485;827901;823004;813745;804133;783853;758894;736378;718101;694588;674565;657674;641546;624246;615082;616489;622594;630789;643867;653759;657440;659536;658873;653908
45-49;783312;783374;778986;771420;762673;754186;745871;737669;730846;727062;727364;731505;739358;750406;763717;778424;794643;812783;830306;843483;850102;850470;844087;833745;824045;817893;814595;814143;815664;817466;818381;818725;818788;817322;812567;803474;794035;774003;749325;727072;709021;685776;665968;649261;633311;616205;607174;608626;614735;622916;635939
50-54;702846;718211;733275;746689;756438;761400;761945;758131;751191;743078;735190;727445;719788;713469;710118;710769;715174;723222;734394;747788;762554;778795;796920;814409;827599;834309;834850;828740;818729;809355;803465;800381;800090;801731;803646;804679;805145;805327;803990;799398;790517;781291;761581;737279;715379;697635;674754;655242;638782;623079;606241
55-59;592586;610249;627358;643977;660258;676169;691621;706776;720334;730321;735652;736685;733475;727218;719803;712575;705461;698402;692629;689736;690736;695391;703573;714785;728148;742844;758974;776936;794267;807375;814134;814844;809052;799452;790470;784902;782067;781954;783723;785747;786902;787496;787805;786615;782212;773586;764630;745363;721585;700182;682867
60-64;471409;490131;508303;526055;543703;561387;578828;595758;612222;628375;644179;659549;674637;688192;698303;703930;705418;702825;697292;690625;684113;677676;671260;666056;663622;664928;669749;677957;689081;702277;716762;732631;750259;767260;780155;786881;787748;782320;773215;764720;759530;756978;757054;758932;761050;762315;763029;763456;762415;758237;749942
65-69;348326;362993;379910;398317;417056;435430;453482;471051;488261;505396;522572;539533;556033;572100;587889;603357;618426;633231;646581;656663;662492;664409;662469;657749;651926;646210;640533;634851;630295;628368;629989;634938;643080;653975;666832;680920;696317;713380;729819;742317;748904;749900;744915;736445;728575;723858;721648;721924;723895;726081;727447
70-74;265666;272745;279769;287489;296960;308725;322528;338365;355550;373055;390263;407210;423760;440024;456238;472508;488595;504274;519572;534631;549411;563831;578010;590839;600644;606515;608785;607525;603717;598867;594088;589312;584499;580707;579349;581271;586265;594177;604614;616864;630258;644856;660978;676491;688294;694569;695647;691199;683552;676496;672381
75-79;189673;195267;201336;207728;214214;220736;227352;233960;241187;249929;260635;273092;287295;302658;318320;333755;348996;363947;378689;393416;408204;422843;437147;451131;464923;478482;491734;504780;516626;525787;531459;533960;533380;530568;526822;523108;519359;515547;512621;511857;514019;518894;526320;535950;547188;559442;572763;587412;601471;612160;617874
80-84;120718;124903;129086;133358;137792;142433;147358;152674;158256;163915;169594;175369;181178;187509;195071;204193;214724;226648;239508;252626;265588;278437;291095;303629;316179;328788;341298;353551;365563;377439;389145;400607;411909;422209;430266;435412;437952;437987;436212;433655;431085;428455;425732;423741;423562;425840;430357;436952;445345;455069;465646
